File Name,Component RT,Compound Name,CAS#,Component RI,Component Area,Formula,Match Factor
6-1.D,34.256547326505,"Benzaldehyde, 2,4-dimethyl-",15764-16-6,1843.19058229374,810938.100420245,C9H10O,88.1516924943038
6-1.D,34.2568226434767,"1,2-Benzenediol, O-(4-ethylbenzoyl)-O'-propargyloxycarbonyl-",1000329-75-1,1843.20340085095,788721.719123017,C19H16O5,86.5574423057397
5-3.D,34.2568814368324,Isophthalaldehyde,626-19-7,1843.20613822667,545941.647900203,C8H6O2,87.4356875629876
4-1.D,34.2601404804398,"4-Ethylbenzoic acid, 2,3-dichlorophenyl ester",1000331-31-5,1843.35787691777,1016414.54382002,C15H12Cl2O2,88.8234013045407
4-1.D,34.2601410577508,"Benzaldehyde, 2,4-dimethyl-",15764-16-6,1843.35790379695,1057087.38489348,C9H10O,87.9383303251503
4-3.D,34.260979756773,"1,2-Benzenediol, O-(4-ethylbenzoyl)-O'-propargyloxycarbonyl-",1000329-75-1,1843.39695301113,600135.793870613,C19H16O5,85.6233149864871
4-2.D,34.26235374,"Cyclotetrasiloxane, octamethyl-",556-67-2,1843.46092483704,2046444.46864474,C8H24O4Si4,77.9868281962569
3-2.D,34.2645838414684,"Benzaldehyde, 2,5-dimethyl-",5779-94-2,1843.56475656338,557695.908306185,C9H10O,86.398346371392
2-1.D,34.265187568772,Isophthalaldehyde,626-19-7,1843.59286566589,541026.79184391,C8H6O2,85.338646404073
1-2.D,34.2668685291227,"Benzaldehyde, 2,4-dimethyl-",15764-16-6,1843.67112995263,636860.42290336,C9H10O,89.8732005289228
1-1.D,34.2676386319661,"1,2-Benzenediol, O-(4-ethylbenzoyl)-O'-propargyloxycarbonyl-",1000329-75-1,1843.70698537881,608454.571876774,C19H16O5,86.7732731286637
1-3.D,34.2681071163592,"Benzaldehyde, 2,4-dimethyl-",15764-16-6,1843.72879767014,668798.60570257,C9H10O,88.411122665591
3-3.D,34.2681725450451,Isophthalaldehyde,626-19-7,1843.73184398199,376862.136958818,C8H6O2,86.3546148663037
2-3.D,34.2719629060737,Isophthalaldehyde,626-19-7,1843.90832042433,1104570.32006957,C8H6O2,81.8254336216733
2-2.D,34.2723356115039,Isophthalaldehyde,626-19-7,1843.92567331706,474071.174799648,C8H6O2,85.8443611757614
2-2.D,34.2723746333729,"1,2-Benzenediol, o-(2-chloropropionyl)-o'-(4-ethylbenzoyl)-",1000325-96-9,1843.9274901468,338534.182668088,C18H17ClO4,80.7006623003901
5-2.D,34.2757498901141,"Cyclotetrasiloxane, octamethyl-",556-67-2,1844.08463963656,1076533.45681757,C8H24O4Si4,76.4626430388162
6-1.D,34.2763920401612,"Cyclotetrasiloxane, octamethyl-",556-67-2,1844.11453767395,1465026.7429844,C8H24O4Si4,76.1088995220458
4-3.D,34.2765794868641,"Cyclotetrasiloxane, octamethyl-",556-67-2,1844.1232650556,1491421.31115418,C8H24O4Si4,79.080643240128
6-2.D,34.2866895598986,Hexanoic acid,142-62-1,1844.59398267523,13209771.9509412,C6H12O2,97.0938477528931
3-3.D,34.2868806964499,"3(2H)-Benzofuranone, 6-methoxy-2-[(3-methoxyphenyl)methylene]-, (E)-",77764-84-2,1844.60288185352,1281928.01352989,C17H14O4,77.631531936736
6-3.D,34.2884443404522,Hexanoic acid,142-62-1,1844.67568397673,11340439.9123278,C6H12O2,93.6970035523788
4-3.D,34.2894161822878,Hexanoic acid,142-62-1,1844.7209322231,11934324.6734389,C6H12O2,97.2721468484583
4-1.D,34.2894974934632,Hexanoic acid,142-62-1,1844.72471801207,12583563.0957499,C6H12O2,96.799548238525
6-1.D,34.2905496312754,Hexanoic acid,142-62-1,1844.77370478049,9796791.74899188,C6H12O2,96.7504096596263
4-2.D,34.2910162729947,Hexanoic acid,142-62-1,1844.79543127827,11892217.2635216,C6H12O2,96.8079579238843
5-2.D,34.2912237506453,Hexanoic acid,142-62-1,1844.80509128621,7792463.91179613,C6H12O2,95.95117597
5-1.D,34.2917464096771,Hexanoic acid,142-62-1,1844.82942590917,8214628.08587311,C6H12O2,96.6215315540512
5-3.D,34.2921127732547,Hexanoic acid,142-62-1,1844.84648352988,8547234.19013188,C6H12O2,95.454523066199
3-3.D,34.295896840361,Hexanoic acid,142-62-1,1845.02266693179,9050600.93092929,C6H12O2,95.8422501985496
3-2.D,34.2960289842525,Hexanoic acid,142-62-1,1845.02881945491,8034423.49772235,C6H12O2,96.5112894503444
3-1.D,34.2979797771182,Hexanoic acid,142-62-1,1845.11964694656,7827116.00838239,C6H12O2,96.8362508555666
2-3.D,34.3019855650341,Hexanoic acid,142-62-1,1845.3061535075,5178891.04013555,C6H12O2,97.4879579589192
1-2.D,34.3025943420249,Hexanoic acid,142-62-1,1845.33449771975,5652501.50919316,C6H12O2,96.1033086465017
2-1.D,34.3027012372532,Hexanoic acid,142-62-1,1845.33947468355,5481143.47356884,C6H12O2,95.9037380624755
1-1.D,34.3041677806505,Hexanoic acid,142-62-1,1845.40775587348,5107631.05242132,C6H12O2,96.633035354509
2-2.D,34.3043507834366,Hexanoic acid,142-62-1,1845.4162763496,4860346.08523929,C6H12O2,95.491673619313
1-3.D,34.3052865433456,Hexanoic acid,142-62-1,1845.45984464781,5441884.34253011,C6H12O2,96.894294168639
1-2.D,34.3053982243902,"Propane, 1-(chloromethoxy)-2-methyl-",34180-11-5,1845.46504443571,905559.827712588,C5H11ClO,80.9382276381641
4-2.D,34.4802064638145,"1,2,4,5-Tetrazine",290-96-0,1853.60398844466,222117.601620901,C2H2N4,75.0717813523975
3-2.D,34.4824340854017,"1,2,4,5-Tetrazine",290-96-0,1853.70770487949,307209.326058495,C2H2N4,78.239434556808
2-1.D,34.6130452419919,"1-Cyclohexyl-2-buten-1-ol (c,t)",79605-62-2,1859.78886497774,1765401.5790325,C10H18O,77.0388518630817
6-3.D,34.6754108363873,.gamma.-Dodecalactone,2305/5/7,1862.69256152283,2129933.36589596,C12H22O2,78.208259072705
5-1.D,34.6757740060005,"Ethanone, 1-(3-butyloxiranyl)-",17257-80-6,1862.70947043489,2111501.46358782,C8H14O2,75.4067442783024
6-3.D,34.6759696547151,"Ethanone, 1-(3-butyloxiranyl)-",17257-80-6,1862.7185796962,1804817.4477951,C8H14O2,80.6615316229391
6-1.D,34.6762915905977,"Sulfurous acid, hexyl tridecyl ester",1000309-13-5,1862.73356879587,2241956.75116698,C19H40O3S,80.0811377808971
5-2.D,34.6764451687961,Tetrahydropyranyl ether of citronellol,1000130-68-2,1862.74071928467,2379460.51374581,C15H28O2,75.4738423790669
5-3.D,34.6772866699188,"2(3H)-Furanone, 5-heptyldihydro-",104-67-6,1862.77989896261,2341062.94919894,C11H20O2,76.5462287682744
5-3.D,34.6776935333992,"Ethanone, 1-(3-butyloxiranyl)-",17257-80-6,1862.79884222922,2150704.20258933,C8H14O2,76.5605940029348
6-2.D,34.6780210227579,2-Ethylnon-1-en-3-ol,1000185-01-0,1862.81408989468,1920982.69886653,C11H22O,79.498647848525
5-2.D,34.6783246648791,2-Ethylnon-1-en-3-ol,1000185-01-0,1862.82822725017,2317846.56942968,C11H22O,75.1759348810755
6-2.D,34.6784682052944,"Ethanone, 1-(3-butyloxiranyl)-",17257-80-6,1862.83491038711,1596484.58822025,C8H14O2,78.2131078291985
4-1.D,34.6789354818887,"2(3H)-Furanone, 5-heptyldihydro-",104-67-6,1862.85666644421,1696476.21197601,C11H20O2,79.7961638970646
4-3.D,34.6807257399301,2-Ethylnon-1-en-3-ol,1000185-01-0,1862.94001955164,1558177.28384189,C11H22O,77.9962188885018
3-2.D,34.681263779494,"2(3H)-Furanone, 5-heptyldihydro-",104-67-6,1862.96507028094,2562364.5140428,C11H20O2,80.1149430904666
4-2.D,34.6826574641564,"Sulfurous acid, hexyl tridecyl ester",1000309-13-5,1863.02995922136,1490804.7390398,C19H40O3S,80.9560596887787
3-3.D,34.6847305789563,"2(3H)-Furanone, 5-heptyldihydro-",104-67-6,1863.12648193297,2066147.49729179,C11H20O2,80.8389486707736
2-1.D,34.6851566758348,"Sulfurous acid, hexyl pentadecyl ester",1000309-13-7,1863.14632069256,1840174.62454574,C21H44O3S,77.6439201474748
3-3.D,34.6852891341231,2-Ethylnon-1-en-3-ol,1000185-01-0,1863.15248785376,2038770.14164761,C11H22O,80.805029580108
3-1.D,34.6854059640161,"2(3H)-Furanone, 5-heptyldihydro-",104-67-6,1863.15792736829,2417407.99906749,C11H20O2,80.2624713989602
2-1.D,34.6854206854787,"Hexane, 3-bromo-",3377-87-5,1863.15861278884,1738069.44763788,C6H13Br,76.0497443358409
3-1.D,34.6856773620699,2-Ethylnon-1-en-3-ol,1000185-01-0,1863.17056346354,2367505.58792423,C11H22O,79.581361003216
1-1.D,34.6862329699909,"Ethanone, 1-(3-butyloxiranyl)-",17257-80-6,1863.19643216272,2547414.7667786,C8H14O2,82.5839730592185
1-2.D,34.687336006164,"Ethanone, 1-(3-butyloxiranyl)-",17257-80-6,1863.24778872167,2608140.0485311,C8H14O2,81.812031242001
2-3.D,34.6880408713739,"Ethanone, 1-(3-butyloxiranyl)-",17257-80-6,1863.28060673125,1821423.57845043,C8H14O2,76.0616727277599
1-3.D,34.6885280513176,"Ethanone, 1-(3-butyloxiranyl)-",17257-80-6,1863.30328947377,2634922.73112955,C8H14O2,81.6445479863818
6-3.D,34.8018076281867,"1-Pentanone, 1-(4-hydroxyphenyl)-",2589-71-1,1868.57750387311,380622.244421332,C11H14O2,78.1747828743691
6-3.D,34.8020122818682,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",99-86-5,1868.58703239912,534717.98370137,C10H16,76.1932157106261
6-1.D,34.802394979686,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",99-86-5,1868.60485053012,572851.223172444,C10H16,75.6677578605531
6-1.D,34.8025224778501,.alpha.-Ionone,127-41-3,1868.61078675156,594411.187570246,C13H20O,76.2271045975423
5-2.D,34.8058996511413,"Decahydronaphtho[2,3-b]furan-2-one, 3-[(4-methoxybenzylamino)methyl]-8a-methyl-5-methylene-",1000302-53-3,1868.7680254745,347329.50088309,C23H31NO3,75.7951921449974
6-2.D,34.8065682082337,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",99-86-5,1868.79915300464,535121.633710903,C10H16,75.8568647153512
5-1.D,34.8068061633532,.alpha.-Ionone,127-41-3,1868.81023202129,724835.118289879,C13H20O,77.7512910933874
5-3.D,34.8070210589476,.alpha.-Ionone,127-41-3,1868.82023740328,751502.321658074,C13H20O,80.5306689600229
5-2.D,34.8074987649147,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",99-86-5,1868.84247904436,682730.809886321,C10H16,75.5470065498114
5-2.D,34.8076038515613,.alpha.-Ionone,127-41-3,1868.84737180191,708416.902549514,C13H20O,78.2353348210285
4-3.D,34.8088682124292,"Decahydronaphtho[2,3-b]furan-2-one, 3-[(4-methoxybenzylamino)methyl]-8a-methyl-5-methylene-",1000302-53-3,1868.90623952087,221880.983597603,C23H31NO3,78.7986109266666
4-3.D,34.8092306577774,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",99-86-5,1868.92311471168,423143.223722999,C10H16,75.9480158631839
3-2.D,34.8092521189115,.alpha.-Ionone,127-41-3,1868.92411392641,666119.522329104,C13H20O,82.2565339405418
4-2.D,34.8098075417642,"Phenol, 3-(1-methylethyl)-",618-45-1,1868.94997400895,448242.687965089,C9H12O,76.307650903622
4-1.D,34.8098955499048,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",99-86-5,1868.95407160372,467518.368636695,C10H16,78.4455209027595
3-3.D,34.8135748340806,.alpha.-Ionone,127-41-3,1869.12537638889,556746.774649997,C13H20O,80.474575505803
3-1.D,34.8139998932109,.alpha.-Ionone,127-41-3,1869.14516683168,633888.428186525,C13H20O,81.8805298505717
2-1.D,34.8142951683892,.alpha.-Ionone,127-41-3,1869.15891462842,746766.737718511,C13H20O,81.0220777357224
1-1.D,34.8156219903562,.alpha.-Ionone,127-41-3,1869.22069049056,558746.644532805,C13H20O,80.8910220770944
1-3.D,34.8158853943575,.alpha.-Ionone,127-41-3,1869.23295438856,592931.14218762,C13H20O,81.9575631012343
2-3.D,34.816165012317,.alpha.-Ionone,127-41-3,1869.24597319662,707736.584771408,C13H20O,82.7671995629455
1-2.D,34.816885095519,.alpha.-Ionone,127-41-3,1869.27949974481,587148.372850654,C13H20O,82.4154227612353
2-2.D,34.81710584,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",99-86-5,1869.28977747276,544117.149095581,C10H16,81.3763520143619
2-2.D,34.8189718044081,.alpha.-Ionone,127-41-3,1869.37665538728,681563.602266995,C13H20O,81.0378423821261
5-2.D,34.8357568372256,"Furan, 3-phenyl-",13679-41-9,1870.15815426136,288091.618585592,C10H8O,89.593728250622
6-3.D,34.8365490865419,"Furan, 3-phenyl-",13679-41-9,1870.19504081115,551355.265606376,C10H8O,93.630080444217
6-2.D,34.8377095488709,"Furan, 3-phenyl-",13679-41-9,1870.24907108999,577343.11624123,C10H8O,92.6527934700802
6-1.D,34.8388475343398,"Furan, 3-phenyl-",13679-41-9,1870.30205486264,515600.614074009,C10H8O,92.8153002578392
5-1.D,34.8391311857238,"Furan, 3-phenyl-",13679-41-9,1870.315261,312492.19217836,C10H8O,90.7838589115066
4-3.D,34.8396227877961,"Furan, 3-phenyl-",13679-41-9,1870.33815009759,791797.841334504,C10H8O,95.9944293722422
5-3.D,34.8397957494653,"Furan, 3-phenyl-",13679-41-9,1870.34620306664,267152.570025585,C10H8O,92.257970537858
4-1.D,34.8403873845259,"Furan, 3-phenyl-",13679-41-9,1870.37374916314,648036.112112736,C10H8O,94.8799165238099
4-2.D,34.8413989649721,"Furan, 3-phenyl-",13679-41-9,1870.42084761021,736074.572407396,C10H8O,93.6222561794586
3-3.D,34.844213815802,"Furan, 3-phenyl-",13679-41-9,1870.55190500987,26723.5509951367,C10H8O,83.5417914545063
1-1.D,34.8449337889787,"Furan, 3-phenyl-",13679-41-9,1870.58542643536,107069.868192151,C10H8O,85.0250870470622
3-2.D,34.8458848002232,"Furan, 3-phenyl-",13679-41-9,1870.62970482462,23048.9997231934,C10H8O,77.3137375802777
1-2.D,34.8463520681226,"Furan, 3-phenyl-",13679-41-9,1870.65146047689,42085.7366847417,C10H8O,87.1788197688548
3-1.D,34.8478804928264,"Furan, 3-phenyl-",13679-41-9,1870.72262281527,31428.585655696,C10H8O,87.8994306195399
2-1.D,34.8481011158639,"Furan, 3-phenyl-",13679-41-9,1870.73289486283,30250.3563218163,C10H8O,87.9232146645639
2-2.D,34.848873822604,"Furan, 3-phenyl-",13679-41-9,1870.76887152454,19619.1131623572,C10H8O,80.4963479849977
1-3.D,34.8501694438816,"Furan, 3-phenyl-",13679-41-9,1870.82919470536,34854.8094141921,C10H8O,87.7158321652713
6-2.D,34.8822167750768,"Phenol, 2-methoxy-",1990/5/1,1872.32129504967,365598.941445445,C7H8O2,83.3246919513233
6-3.D,34.8844455245653,"Phenol, 2-methoxy-",1990/5/1,1872.42506399876,373783.162651512,C7H8O2,79.2752098441559
4-2.D,34.8853594985517,"Phenol, 2-methoxy-",1990/5/1,1872.46761796032,325588.32626172,C7H8O2,83.2959204933605
6-1.D,34.8874254298384,"Phenol, 2-methoxy-",1990/5/1,1872.56380621279,341023.414236608,C7H8O2,75.8016202864966
4-3.D,34.8875924797241,"Phenol, 2-methoxy-",1990/5/1,1872.57158393352,375414.683059059,C7H8O2,79.8278504059409
4-1.D,34.8903638609896,"Phenol, 2-methoxy-",1990/5/1,1872.700617,374778.132079134,C7H8O2,77.9902473524589
5-1.D,35.1653266296703,Benzyl alcohol,100-51-6,1885.50268319538,5759007.96957119,C7H8O,97.4115950119312
5-2.D,35.1655011177613,Benzyl alcohol,100-51-6,1885.51080723351,5814254.21249937,C7H8O,97.4219501130914
5-3.D,35.1663172967672,Benzyl alcohol,100-51-6,1885.54880793217,6102737.97504406,C7H8O,97.65965705
6-1.D,35.1681768097051,Benzyl alcohol,100-51-6,1885.63538549703,634312.859355728,C7H8O,85.5723607980893
6-3.D,35.1683247040338,Benzyl alcohol,100-51-6,1885.642271,617687.950310124,C7H8O,87.1169772764888
6-2.D,35.1695619491496,Benzyl alcohol,100-51-6,1885.69987657834,705825.141141617,C7H8O,85.0986202630977
2-3.D,35.1701577535365,Benzyl alcohol,100-51-6,1885.72761679563,5713527.71447162,C7H8O,97.3855809936656
4-1.D,35.1710863438508,Benzyl alcohol,100-51-6,1885.77085128275,564837.8216,C7H8O,87.3846000482917
2-1.D,35.1714729866115,Benzyl alcohol,100-51-6,1885.78885308742,6283720.12870724,C7H8O,97.7733965833174
3-3.D,35.17234364,Benzyl alcohol,100-51-6,1885.82939001536,658313.511933081,C7H8O,88.1014747333073
4-2.D,35.1730267128255,Benzyl alcohol,100-51-6,1885.86119344564,515110.026937646,C7H8O,84.7500704837274
2-2.D,35.1735073485469,Benzyl alcohol,100-51-6,1885.88357149394,5342433.72089986,C7H8O,98.383535349568
4-3.D,35.1735453921993,Benzyl alcohol,100-51-6,1885.88534277863,689434.145922902,C7H8O,85.0802883960693
3-2.D,35.1744066688743,Benzyl alcohol,100-51-6,1885.92544319184,794458.894180323,C7H8O,87.2333840483659
3-1.D,35.1747398844832,Benzyl alcohol,100-51-6,1885.94095746733,639690.199502097,C7H8O,87.8073436186241
1-3.D,35.1771071684961,Benzyl alcohol,100-51-6,1886.05117648273,463480.480651337,C7H8O,81.2010956761435
1-3.D,35.1771927696174,"1,2-Ethanediol, 1,2-diphenyl-, (R*,R*)-(.+/-.)-",655-48-1,1886.05516200845,469152.419169887,C14H14O2,83.615838771547
1-2.D,35.1784176468003,"1,2-Ethanediol, 1,2-diphenyl-, (R*,R*)-(.+/-.)-",655-48-1,1886.11219139586,461702.010510733,C14H14O2,82.7585848419392
1-1.D,35.1787845088909,"1,2-Ethanediol, 1,2-diphenyl-, (R*,R*)-(.+/-.)-",655-48-1,1886.12927222697,454040.984342555,C14H14O2,82.4966142522245
2-2.D,35.1821208448245,"1,2-Benzenediol, O-(5-chlorovaleryl)-O'-(1-naphthoyl)-",1000325-94-8,1886.28460959235,67355.2056600416,C22H19ClO4,77.7700315814065
6-3.D,35.1875315553947,"2,6-Difluorobenzoic acid, 4-nitrophenyl ester",1000307-56-2,1886.53652832641,131867.952413611,C13H7F2NO4,88.6854838986372
6-3.D,35.1875347904964,"2,5-Difluorobenzoic acid, 4-nitrophenyl ester",1000357-58-6,1886.53667895039,135143.800750628,C13H7F2NO4,87.9796914057525
5-3.D,35.1902132036684,"2,6-Difluorobenzoic acid, 4-nitrophenyl ester",1000307-56-2,1886.6613839123,85801.2986105362,C13H7F2NO4,90.2593025813018
6-1.D,35.1911490954155,"2,6-Difluorobenzoic acid, 4-nitrophenyl ester",1000307-56-2,1886.7049583488,106487.870276696,C13H7F2NO4,92.0777252322141
1-1.D,35.1943036607645,"2,5-Thiophenedicarboxaldehyde",932-95-6,1886.85183260846,159156.189142454,C6H4O2S,75.0072702278191
2-2.D,35.2029253980745,"2,4-Difluorobenzoic acid, 3,5-difluophenyl ester",1000357-59-2,1887.25325440332,56172.2999137585,C13H6F4O2,75.9780960687356
1-3.D,35.2073763490533,"3,3-Diethoxy-1-propyne",10160-87-9,1887.46048743148,115022.961442829,C7H12O2,75.0641812846279
6-3.D,35.2753105958387,Ethyl Vanillin,121-32-4,1890.62345636645,558940.168800273,C9H10O3,77.2255538903854
5-1.D,35.2758641090709,Ethyl Vanillin,121-32-4,1890.64922753845,551634.362264724,C9H10O3,76.4230835025101
6-2.D,35.2767783860329,Ethyl Vanillin,121-32-4,1890.69179560634,537048.704200398,C9H10O3,75.9789097755745
6-1.D,35.2769824045915,Ethyl Vanillin,121-32-4,1890.70129456148,537100.746661086,C9H10O3,76.5827639746511
5-3.D,35.2770224295969,Ethyl Vanillin,121-32-4,1890.70315809651,493512.992543633,C9H10O3,76.3030472407705
5-2.D,35.2770740820274,"Benzo[b]thiophene, 1,1-dioxide",825-44-5,1890.70556299597,460604.036298875,C8H6O2S,79.7319311779115
4-3.D,35.2787702795619,Ethyl Vanillin,121-32-4,1890.78453671486,334548.391982347,C9H10O3,77.7649188468745
